PERMNO,date,RET
84827,20211029,0.048198
84827,20211130,0.155995
84827,20211231,0.092565
85002,20170131,0.132337
85002,20170228,0.001610
85002,20170331,-0.048537
85002,20170428,0.225000
85002,20170531,-0.177055
85002,20170630,0.129692
85002,20170731,0.144468
85002,20170831,0.044323
85002,20170929,0.125838
85002,20171031,0.087081
85002,20171130,0.128980
85002,20171229,-0.000539
85002,20180131,0.177930
85002,20180228,-0.042264
85002,20180329,0.180341
85002,20180430,0.030638
85002,20180531,0.229047
85002,20180629,0.408418
85002,20180731,-0.120593
85002,20180831,0.187543
85002,20180928,0.170023
85002,20181031,-0.171816
85002,20181130,-0.032072
85002,20181231,-0.157102
85002,20190131,0.280216
85002,20190228,0.032424
85002,20190329,-0.173669
85002,20190430,-0.018877
85002,20190531,-0.026424
85002,20190628,0.334651
85002,20190731,-0.020401
85002,20190830,-0.394357
85002,20190930,-0.164504
85002,20191031,0.102762
85002,20191129,0.354322
85002,20191231,0.147124
85002,20200131,-0.101364
85002,20200228,-0.012849
85002,20200331,-0.145453
85002,20200430,0.205071
85002,20200529,0.291737
85002,20200630,0.052998
85002,20200731,-0.042535
85002,20200831,-0.046248
85002,20200930,-0.040910
85002,20201030,-0.032187
85002,20201130,0.036421
85002,20201231,0.210351
85002,20210129,-0.475629
85002,20210226,-0.026175
85002,20210331,-0.143924
85002,20210430,-0.049510
85002,20210528,0.067900
85002,20210630,0.027627
85002,20210730,-0.128119
85002,20210831,0.152552
85002,20210930,0.183820
85002,20211029,-0.144356
85002,20211130,0.021231
85002,20211231,0.114342
85020,20170131,0.113154
85020,20170228,0.016518
85020,20170331,-0.036250
85020,20170428,-0.051881
85020,20170531,-0.069767
85020,20170630,0.085294
85020,20170731,-0.027100
85020,20170831,-0.013928
85020,20170929,0.066384
85020,20171031,0.070199
85020,20171130,-0.019802
85020,20171229,0.010101
85020,20180131,0.018750
85020,20180228,0.031902
85020,20180329,-0.043995
85020,20180430,-0.011194
85020,20180531,0.038994
85020,20180629,-0.076271
85020,20180731,-0.030144
85020,20180831,0.068919
85020,20180928,-0.059418
85020,20181031,-0.214247
85020,20181130,0.056107
85020,20181231,-0.173307
85020,20190131,0.165752
85020,20190228,0.010756
85020,20190329,-0.111223
85020,20190430,0.104033
85020,20190531,-0.026488
85020,20190628,0.091166
85020,20190731,0.024288
85020,20190830,-0.061650
85020,20190930,0.058724
85020,20191031,0.089291
85020,20191129,-0.050807
85020,20191231,0.017634
85020,20200131,-0.078362
85020,20200228,-0.133221
85020,20200331,-0.270616
85020,20200430,0.133227
85020,20200529,0.024356
85020,20200630,0.002775
85020,20200731,-0.030904
85020,20200831,0.087101
85020,20200930,-0.108455
85020,20201030,0.266137
85020,20201130,0.141176
85020,20201231,0.087092
85020,20210129,0.061283
85020,20210226,0.221053
85020,20210331,0.077916
85020,20210430,0.013582
85020,20210528,0.051556
85020,20210630,-0.080052
85020,20210730,-0.101915
85020,20210831,0.060821
85020,20210930,0.037037
85020,20211029,0.021236
85020,20211130,-0.077161
85020,20211231,0.033032
85035,20170131,0.217713
85035,20170228,0.029435
85035,20170331,0.037216
85035,20170428,-0.007730
85035,20170531,0.145818
85035,20170630,-0.187684
85035,20170731,0.082754
85035,20170831,0.067970
85035,20170929,-0.034690
85035,20171031,0.072581
85035,20171130,0.010157
85035,20171229,-0.130321
85035,20180131,0.077628
85035,20180228,0.124565
85035,20180329,-0.127122
85035,20180430,-0.043293
85035,20180531,0.190653
85035,20180629,-0.000997
85035,20180731,0.019833
85035,20180831,-0.020426
85035,20180928,-0.039955
85035,20181031,-0.043959
85035,20181130,-0.104748
85035,20181231,-0.077192
85035,20190131,0.076239
85035,20190228,0.073133
85035,20190329,0.022669
85035,20190430,0.054092
85035,20190531,-0.190848
85035,20190628,0.088754
85035,20190731,0.100285
85035,20190830,-0.025379
85035,20190930,0.037939
85035,20191031,0.090639
85035,20191129,0.288771
85035,20191231,0.115344
85035,20200131,-0.089220
85035,20200228,-0.049877
85035,20200331,-0.198350
85035,20200430,0.215801
85035,20200529,0.068448
85035,20200630,0.055280
85035,20200731,0.159414
85035,20200831,0.000936
85035,20200930,0.005769
85035,20201030,-0.012790
85035,20201130,0.230214
85035,20201231,0.061208
85035,20210129,0.027726
85035,20210226,0.022530
85035,20210331,0.045613
85035,20210430,0.029940
85035,20210528,-0.028963
85035,20210630,0.070764
85035,20210730,-0.030974
85035,20210831,-0.008228
85035,20210930,-0.110833
85035,20211029,0.006220
85035,20211130,-0.130773
85035,20211231,0.069480
85040,20170131,0.041451
85040,20170228,-0.035000
85040,20170331,0.217617
85040,20170428,-0.004255
85040,20170531,0.047009
85040,20170630,0.012295
85040,20170731,0.202429
85040,20170831,-0.020270
85040,20170929,0.068966
85040,20171031,0.051613
85040,20171130,-0.042331
85040,20171229,0.035370
85040,20180131,0.006832
85040,20180228,-0.037152
85040,20180329,-0.051447
85040,20180430,0.119322
85040,20180531,0.167173
85040,20180629,0.158854
85040,20180731,-0.199551
85040,20180831,0.174648
85040,20180928,-0.031175
85040,20181031,0.003465
85040,20181130,-0.019297
85040,20181231,0.004036
85040,20190131,-0.029146
85040,20190228,0.064901
85040,20190329,0.029254
85040,20190430,0.070109
85040,20190531,0.112739
85040,20190628,0.139210
85040,20190731,0.361345
85040,20190830,-0.069809
85040,20190930,-0.039047
85040,20191031,0.022190
85040,20191129,-0.056199
85040,20191231,-0.130162
85040,20200131,0.122807
85040,20200228,-0.000614
85040,20200331,0.072481
85040,20200430,0.091352
85040,20200529,0.331669
85040,20200630,0.180580
85040,20200731,0.177867
85040,20200831,-0.153693
85040,20200930,0.264854
85040,20201030,-0.139066
85040,20201130,-0.136532
85040,20201231,0.284974
85040,20210129,0.101224
85040,20210226,-0.093758
85040,20210331,-0.118238
85040,20210430,-0.000633
85040,20210528,-0.164080
85040,20210630,0.040356
85040,20210730,-0.139501
85040,20210831,-0.061242
85040,20210930,-0.108352
85040,20211029,0.280000
85040,20211130,-0.069901
85040,20211231,0.007026
85058,20170131,0.040706
85058,20170228,0.062109
85058,20170331,-0.042221
85058,20170428,-0.043879
85058,20170531,-0.041706
85058,20170630,0.020195
85058,20170731,-0.017152
85058,20170831,-0.002564
85058,20170929,0.025124
85058,20171031,-0.013835
85058,20171130,0.034659
85058,20171229,0.043468
85058,20180131,-0.048604
85058,20180228,-0.039124
85058,20180329,0.043325
85058,20180430,-0.014689
85058,20180531,0.002965
85058,20180629,0.036544
85058,20180731,0.000877
85058,20180831,0.039194
85058,20180928,-0.049138
85058,20181031,-0.018929
85058,20181130,0.086452
85058,20181231,-0.134908
85058,20190131,0.171657
85058,20190228,0.006218
85058,20190329,0.016128
85058,20190430,0.027935
85058,20190531,-0.049339
85058,20190628,-0.006726
85058,20190731,0.030620
85058,20190830,-0.034073
85058,20190930,0.017053
85058,20191031,0.058152
85058,20191129,0.009767
85058,20191231,0.002165
85058,20200131,0.039823
85058,20200228,-0.100523
85058,20200331,-0.277106
85058,20200430,0.053670
85058,20200529,-0.115250
85058,20200630,0.062573
85058,20200731,-0.014273
85058,20200831,-0.024919
85058,20200930,-0.064349
85058,20201030,-0.098257
85058,20201130,0.355614
85058,20201231,-0.026997
85058,20210129,-0.034486
85058,20210226,0.086118
85058,20210331,0.031373
85058,20210430,0.079893
85058,20210528,0.075080
85058,20210630,-0.016928
85058,20210730,0.024348
85058,20210831,-0.037400
85058,20210930,-0.032392
85058,20211029,0.048823
85058,20211130,-0.051038
85058,20211231,0.077151
85059,20170131,0.016516
85059,20170228,0.127031
85059,20170331,-0.037484
85059,20170428,0.001364
85059,20170531,-0.059264
85059,20170630,0.076923
85059,20170731,-0.102426
85059,20170831,0.024775
85059,20170929,0.048458
85059,20171031,0.240896
85059,20171130,-0.028781
85059,20171229,0.016298
85059,20180131,-0.024055
85059,20180228,-0.036385
85059,20180329,0.006699
85059,20180430,0.023030
85059,20180531,0.112085
85059,20180629,-0.022412
85059,20180731,0.212882
85059,20180831,0.034834
85059,20180928,-0.017422
85059,20181031,-0.051773
85059,20181130,-0.013650
85059,20181231,-0.170528
85059,20190131,0.098214
85059,20190228,0.117782
85059,20190329,-0.021167
85059,20190430,0.032640
85059,20190531,-0.126063
85059,20190628,0.080755
85059,20190731,-0.176309
85059,20190830,-0.077143
85059,20190930,0.144077
85059,20191031,0.139724
85059,20191129,0.015671
85059,20191231,-0.024462
85059,20200131,-0.069208
85059,20200228,-0.090086
85059,20200331,-0.131810
85059,20200430,-0.088919
85059,20200529,0.114264
85059,20200630,0.101351
85059,20200731,0.219877
85059,20200831,0.021424
85059,20200930,0.016578
85059,20201030,-0.110852
85059,20201130,0.102620
85059,20201231,0.045049
85059,20210129,0.052602
85059,20210226,0.117445
85059,20210331,0.208993
85059,20210430,0.101511
85059,20210528,0.007953
85059,20210630,-0.049578
85059,20210730,-0.051276
85059,20210831,0.018060
85059,20210930,-0.061332
85059,20211029,0.282529
85059,20211130,0.038592
85059,20211231,0.042901
85067,20170131,-0.011651
85067,20170228,0.082971
85067,20170331,0.042400
85067,20170428,-0.019453
85067,20170531,0.018610
85067,20170630,0.008860
85067,20170731,-0.036245
85067,20170831,0.007704
85067,20170929,0.061204
85067,20171031,0.029922
85067,20171130,0.040569
85067,20171229,0.036190
85067,20180131,-0.047499
85067,20180228,-0.016940
85067,20180329,-0.003583
85067,20180430,0.013335
85067,20180531,-0.098847
85067,20180629,0.019869
85067,20180731,0.043471
85067,20180831,0.026771
85067,20180928,-0.021654
85067,20181031,-0.001383
85067,20181130,0.098507
85067,20181231,-0.084786
85067,20190131,0.077431
85067,20190228,0.011407
85067,20190329,0.004245
85067,20190430,0.037616
85067,20190531,-0.029192
85067,20190628,0.018105
85067,20190731,0.013372
85067,20190830,0.050061
85067,20190930,0.004159
85067,20191031,-0.006731
85067,20191129,-0.023586
85067,20191231,-0.003483
85067,20200131,-0.035489
85067,20200228,-0.117770
85067,20200331,-0.076484
85067,20200430,0.156701
85067,20200529,0.073975
85067,20200630,-0.021799
85067,20200731,0.053371
85067,20200831,0.048781
85067,20200930,-0.117859
85067,20201030,-0.012133
85067,20201130,0.066736
85067,20201231,0.019217
85067,20210129,0.025550
85067,20210226,0.086597
85067,20210331,0.095472
85067,20210430,0.029200
85067,20210528,0.014295
85067,20210630,-0.050718
85067,20210730,0.011709
85067,20210831,-0.018315
85067,20210930,-0.044666
85067,20211029,0.016466
85067,20211130,-0.104529
85067,20211231,0.055931
85072,20170131,-0.020926
85072,20170228,-0.102906
85072,20170331,0.035170
85072,20170428,-0.011027
85072,20170531,-0.160059
85072,20170630,0.095870
85072,20170731,0.025068
85072,20170831,0.161798
85072,20170929,0.010240
85072,20171031,0.012912
85072,20171130,0.063961
85072,20171229,0.095008
85072,20180131,0.102421
85072,20180228,-0.074097
85072,20180329,0.061036
85072,20180430,-0.017442
85072,20180531,0.225125
85072,20180629,-0.061190
85072,20180731,0.073656
85072,20180831,-0.016076
85072,20180928,0.040396
85072,20181031,-0.057724
85072,20181130,-0.140498
85072,20181231,-0.065664
85072,20190131,0.122559
85072,20190228,0.077751
85072,20190329,0.041024
85072,20190430,0.014652
85072,20190531,-0.201018
85072,20190628,0.087011
85072,20190731,-0.082402
85072,20190830,-0.152451
85072,20190930,0.088493
85072,20191031,0.006180
85072,20191129,0.117427
85072,20191231,0.098449
85072,20200131,-0.031735
85072,20200228,-0.070396
85072,20200331,-0.360084
85072,20200430,0.103995
85072,20200529,0.023448
85072,20200630,-0.039597
85072,20200731,-0.016823
85072,20200831,-0.034642
85072,20200930,-0.012495
85072,20201030,-0.016478
85072,20201130,0.282723
85072,20201231,0.209796
85072,20210129,-0.025930
85072,20210226,0.158634
85072,20210331,0.051930
85072,20210430,0.082251
85072,20210528,-0.069097
85072,20210630,-0.044991
85072,20210730,-0.036415
85072,20210831,0.022992
85072,20210930,-0.037910
85072,20211029,0.145263
85072,20211130,-0.087521
85072,20211231,0.030227
85082,20170131,-0.041576
85082,20170228,0.050445
85082,20170331,-0.002556
85082,20170428,0.064192
85082,20170531,0.040767
85082,20170630,0.036591
85082,20170731,0.040334
85082,20170831,0.019270
85082,20170929,-0.001125
85082,20171031,0.028030
85082,20171130,0.038525
85082,20171229,-0.053784
85082,20180131,-0.017764
85082,20180228,-0.066582
85082,20180329,0.028014
85082,20180430,0.086136
85082,20180531,0.038427
85082,20180629,0.031857
85082,20180731,-0.002511
85082,20180831,0.020457
85082,20180928,-0.009561
85082,20181031,0.001778
85082,20181130,0.044159
85082,20181231,-0.075685
85082,20190131,0.127875
85082,20190228,0.021264
85082,20190329,0.063411
85082,20190430,0.024095
85082,20190531,-0.029126
85082,20190628,0.051351
85082,20190731,0.038800
85082,20190830,0.033532
85082,20190930,0.010039
85082,20191031,0.071429
85082,20191129,0.016723
85082,20191231,-0.020339
85082,20200131,0.025628
85082,20200228,-0.075990
85082,20200331,-0.163048
85082,20200430,0.014548
85082,20200529,0.096698
85082,20200630,0.026753
85082,20200731,0.118455
85082,20200831,0.003769
85082,20200930,-0.022830
85082,20201030,0.028996
85082,20201130,0.024421
85082,20201231,0.018485
85082,20210129,-0.021150
85082,20210226,0.007178
85082,20210331,0.058482
85082,20210430,0.107342
85082,20210528,-0.003656
85082,20210630,0.045293
85082,20210730,0.071572
85082,20210831,0.022926
85082,20210930,-0.070620
85082,20211029,0.186941
85082,20211130,0.029932
85082,20211231,0.123957
85168,20170131,-0.038549
85168,20170228,-0.025943
85168,20170331,-0.059322
85168,20170428,-0.212355
85168,20170531,-0.186274
85168,20170630,0.132530
85168,20170731,0.159574
85168,20170831,-0.041284
85168,20170929,0.178628
85168,20171031,-0.077131
85168,20171130,-0.024927
85168,20171229,0.133835
85168,20180131,-0.001326
85168,20180228,-0.208499
85168,20180329,-0.028524
85168,20180430,0.333333
85168,20180531,-0.015544
85168,20180629,0.096053
85168,20180731,0.201681
85168,20180831,-0.064935
85168,20180928,0.055556
85168,20181031,-0.137652
85168,20181130,-0.037559
85168,20181231,-0.340244
85168,20190131,0.262477
85168,20190228,0.083455
85168,20190329,0.068919
85168,20190430,-0.011378
85168,20190531,-0.135550
85168,20190628,0.276627
85168,20190731,0.015064
85168,20190830,-0.173516
85168,20190930,0.113260
85168,20191031,0.065757
85168,20191129,-0.033760
85168,20191231,0.160241
85168,20200131,-0.133956
85168,20200228,-0.195444
85168,20200331,-0.755589
85168,20200430,0.548781
85168,20200529,0.322835
85168,20200630,0.032738
85168,20200731,0.207493
85168,20200831,-0.145585
85168,20200930,-0.326816
85168,20201030,0.029046
85168,20201130,0.516129
85168,20201231,0.117021
85168,20210129,-0.019048
85168,20210226,0.189320
85168,20210331,0.030612
85168,20210430,-0.150495
85168,20210528,0.219114
85168,20210630,0.091778
85168,20210730,-0.273205
85168,20210831,-0.093976
85168,20210930,0.031915
85168,20211029,-0.025773
85168,20211130,-0.195767
85168,20211231,0.026316
85176,20170131,0.088659
85176,20170228,-0.074564
85176,20170331,0.082000
85176,20170428,-0.036704
85176,20170531,-0.017818
85176,20170630,-0.037120
85176,20170731,-0.171304
85176,20170831,-0.052466
85176,20170929,0.162422
85176,20171031,0.018419
85176,20171130,-0.133146
85176,20171229,0.063669
85176,20180131,0.156916
85176,20180228,-0.130664
85176,20180329,0.309684
85176,20180430,-0.068036
85176,20180531,0.074931
85176,20180629,-0.021015
85176,20180731,0.082199
85176,20180831,0.110063
85176,20180928,-0.126825
85176,20181031,-0.206888
85176,20181130,0.140025
85176,20181231,-0.231576
85176,20190131,0.182112
85176,20190228,0.074749
85176,20190329,0.100368
85176,20190430,0.102004
85176,20190531,-0.248776
85176,20190628,0.175978
85176,20190731,-0.103985
85176,20190830,-0.044183
85176,20190930,0.069954
85176,20191031,-0.005760
85176,20191129,0.116164
85176,20191231,0.033221
85176,20200131,-0.129113
85176,20200228,-0.181136
85176,20200331,-0.568158
85176,20200430,0.216966
85176,20200529,0.181635
85176,20200630,0.129325
85176,20200731,-0.152185
85176,20200831,0.139810
85176,20200930,-0.161642
85176,20201030,-0.030378
85176,20201130,0.346547
85176,20201231,0.055556
85176,20210129,0.043185
85176,20210226,0.295386
85176,20210331,0.004328
85176,20210430,-0.029831
85176,20210528,0.055347
85176,20210630,0.078019
85176,20210730,-0.019519
85176,20210831,-0.081776
85176,20210930,-0.013676
85176,20211029,0.114643
85176,20211130,-0.161711
85176,20211231,-0.070937
85177,20170131,0.108392
85177,20170228,-0.047319
85177,20170331,0.009934
85177,20170428,-0.045902
85177,20170531,-0.061856
85177,20170630,0.065934
85177,20170731,-0.127148
85177,20170831,0.114173
85177,20170929,-0.045936
85177,20171031,-0.011111
85177,20171130,0.056180
85177,20171229,0.000000
85177,20180131,0.255319
85177,20180228,0.031073
85177,20180329,0.021918
85177,20180430,0.085791
85177,20180531,-0.076543
85177,20180629,0.072192
85177,20180731,-0.004987
85177,20180831,0.137845
85177,20180928,-0.063877
85177,20181031,-0.191059
85177,20181130,0.146597
85177,20181231,-0.084728
85177,20190131,-0.023836
85177,20190228,0.116979
85177,20190329,0.026945
85177,20190430,0.184158
85177,20190531,0.008779
85177,20190628,-0.001243
85177,20190731,0.002905
85177,20190830,0.005792
85177,20190930,-0.147676
85177,20191031,-0.067568
85177,20191129,0.062112
85177,20191231,-0.108187
85177,20200131,0.017486
85177,20200228,-0.006445
85177,20200331,-0.250811
85177,20200430,0.223665
85177,20200529,-0.142689
85177,20200630,0.100413
85177,20200731,-0.006250
85177,20200831,0.061635
85177,20200930,-0.078791
85177,20201030,0.111254
85177,20201130,0.144097
85177,20201231,0.743551
85177,20210129,0.022628
85177,20210226,-0.029504
85177,20210331,-0.051739
85177,20210430,0.013872
85177,20210528,-0.283977
85177,20210630,0.178769
85177,20210730,-0.079251
85177,20210831,-0.055164
85177,20210930,-0.031470
85177,20211029,-0.031210
85177,20211130,-0.048985
85177,20211231,-0.222274
85187,20170131,0.112011
85187,20170228,0.164783
85187,20170331,0.131982
85187,20170428,0.031149
85187,20170531,-0.088591
85187,20170630,0.034563
85187,20170731,0.073185
85187,20170831,-0.071389
85187,20170929,-0.133995
85187,20171031,0.106823
85187,20171130,-0.119692
85187,20171229,-0.065478
85187,20180131,-0.028176
85187,20180228,-0.127902
85187,20180329,0.163136
85187,20180430,0.032250
85187,20180531,0.310218
85187,20180629,-0.029456
85187,20180731,-0.034107
85187,20180831,0.067332
85187,20180928,0.058972
85187,20181031,-0.115524
85187,20181130,0.037517
85187,20181231,-0.171956
85187,20190131,0.145180
85187,20190228,-0.170487
85187,20190329,0.040714
85187,20190430,-0.087641
85187,20190531,-0.097347
85187,20190628,0.214979
85187,20190731,-0.059058
85187,20190830,-0.124158
85187,20190930,0.009688
85187,20191031,0.143220
85187,20191129,0.178721
85187,20191231,0.004607
85187,20200131,0.044299
85187,20200228,-0.047111
85187,20200331,-0.420760
85187,20200430,0.280289
85187,20200529,0.241949
85187,20200630,0.059593
85187,20200731,0.032736
85187,20200831,0.076699
85187,20200930,-0.046429
85187,20201030,0.187671
85187,20201130,0.065371
85187,20201231,0.165200
85187,20210129,0.149056
85187,20210226,0.125717
85187,20210331,-0.105839
85187,20210430,0.084234
85187,20210528,0.084862
85187,20210630,0.159374
85187,20210730,0.047752
85187,20210831,0.102202
85187,20210930,-0.025481
85187,20211029,-0.135414
85187,20211130,-0.279918
85187,20211231,0.133760
85234,20170131,0.187245
85234,20170228,0.160468
85234,20170331,-0.055193
85234,20170428,0.096435
85234,20170531,-0.165457
85234,20170630,-0.026087
85234,20170731,0.004351
85234,20170831,-0.032491
85234,20170929,0.014552
85234,20171031,-0.078820
85234,20171130,-0.046634
85234,20171229,-0.025096
85234,20180131,0.031556
85234,20180228,-0.104265
85234,20180329,-0.040404
85234,20180430,0.032787
85234,20180531,0.067460
85234,20180629,0.130111
85234,20180731,0.073252
85234,20180831,0.009750
85234,20180928,-0.043646
85234,20181031,-0.076860
85234,20181130,-0.022707
85234,20181231,-0.168109
85234,20190131,0.114414
85234,20190228,0.065929
85234,20190329,-0.060906
85234,20190430,0.069923
85234,20190531,0.052379
85234,20190628,-0.031963
85234,20190731,-0.182563
85234,20190830,-0.001178
85234,20190930,0.045428
85234,20191031,-0.116898
85234,20191129,-0.007208
85234,20191231,0.147195
85234,20200131,-0.056962
85234,20200228,-0.071473
85234,20200331,-0.216070
85234,20200430,0.174575
85234,20200529,-0.083079
85234,20200630,-0.221945
85234,20200731,-0.048077
85234,20200831,0.044893
85234,20200930,-0.140709
85234,20201030,-0.198750
85234,20201130,0.106084
85234,20201231,-0.076164
85234,20210129,0.085496
85234,20210226,0.009845
85234,20210331,0.260446
85234,20210430,-0.141436
85234,20210528,0.007722
85234,20210630,0.337165
85234,20210730,-0.018147
85234,20210831,-0.054475
85234,20210930,-0.084362
85234,20211029,-0.032584
85234,20211130,0.250871
85234,20211231,-0.074280
85246,20170131,0.019695
85246,20170228,0.113268
85246,20170331,-0.028335
85246,20170428,0.030597
85246,20170531,0.008358
85246,20170630,0.082532
85246,20170731,0.017760
85246,20170831,-0.041739
85246,20170929,0.013042
85246,20171031,0.048502
85246,20171130,0.180477
85246,20171229,-0.023346
85246,20180131,0.049822
85246,20180228,0.027247
85246,20180329,0.087354
85246,20180430,-0.029375
85246,20180531,-0.031503
85246,20180629,0.013618
85246,20180731,0.030243
85246,20180831,-0.108122
85246,20180928,-0.053763
85246,20181031,-0.083564
85246,20181130,0.085816
85246,20181231,-0.115922
85246,20190131,0.132780
85246,20190228,0.151384
85246,20190329,-0.066255
85246,20190430,0.002530
85246,20190531,-0.192081
85246,20190628,0.130494
85246,20190731,0.035539
85246,20190830,-0.079896
85246,20190930,0.037374
85246,20191031,0.053646
85246,20191129,0.138138
85246,20191231,0.046654
85246,20200131,-0.024527
85246,20200228,-0.129843
85246,20200331,-0.316641
85246,20200430,0.045554
85246,20200529,-0.030119
85246,20200630,0.010352
85246,20200731,-0.043978
85246,20200831,0.041755
85246,20200930,-0.071623
85246,20201030,0.179803
85246,20201130,0.172160
85246,20201231,0.121551
85246,20210129,-0.014558
85246,20210226,0.189932
85246,20210331,0.029084
85246,20210430,0.049542
85246,20210528,0.076313
85246,20210630,-0.033572
85246,20210730,0.138698
85246,20210831,0.089230
85246,20210930,0.023347
85246,20211029,0.040872
85246,20211130,-0.090307
85246,20211231,0.146567
85257,20170131,0.051440
85257,20170228,0.056164
85257,20170331,0.003706
85257,20170428,0.057692
85257,20170531,0.066783
85257,20170630,-0.005900
85257,20170731,0.016675
85257,20170831,0.027119
85257,20170929,0.045534
85257,20171031,0.021956
85257,20171130,0.077049
85257,20171229,-0.001788
85257,20180131,0.052849
85257,20180228,-0.007340
85257,20180329,0.004885
85257,20180430,-0.081216
85257,20180531,0.046275
85257,20180629,-0.009996
85257,20180731,0.078160
85257,20180831,-0.010797
85257,20180928,0.029886
85257,20181031,-0.152174
85257,20181130,0.094663
85257,20181231,-0.076127
85257,20190131,0.076810
85257,20190228,0.091632
85257,20190329,0.044358
85257,20190430,0.062673
85257,20190531,-0.071226
85257,20190628,0.111003
85257,20190731,-0.013540
85257,20190830,-0.041067
85257,20190930,0.070173
85257,20191031,-0.001851
85257,20191129,0.080306
85257,20191231,0.008787
85257,20200131,-0.025967
85257,20200228,-0.114771
85257,20200331,-0.160465
85257,20200430,0.164538
85257,20200529,0.093478
85257,20200630,-0.023552
85257,20200731,0.043415
85257,20200831,0.079893
85257,20200930,-0.011122
85257,20201030,-0.012072
85257,20201130,0.207026
85257,20201231,0.021851
85257,20210129,-0.063503
85257,20210226,0.041586
85257,20210331,0.084428
85257,20210430,0.056369
85257,20210528,0.001260
85257,20210630,-0.010363
85257,20210730,0.041573
85257,20210831,-0.022150
85257,20210930,-0.086490
85257,20211029,0.067656
85257,20211130,0.030967
85257,20211231,0.078681
85265,20170131,0.013203
85265,20170228,0.034046
85265,20170331,-0.046903
85265,20170428,-0.015851
85265,20170531,-0.037168
85265,20170630,0.054885
85265,20170731,-0.023913
85265,20170831,-0.066718
85265,20170929,0.059297
85265,20171031,-0.055665
85265,20171130,0.068457
85265,20171229,-0.004769
85265,20180131,-0.004062
85265,20180228,-0.035814
85265,20180329,0.007455
85265,20180430,0.009398
85265,20180531,-0.002251
85265,20180629,0.039197
85265,20180731,0.025664
85265,20180831,0.012511
85265,20180928,-0.058022
85265,20181031,-0.064288
85265,20181130,0.056542
85265,20181231,-0.171023
85265,20190131,0.168816
85265,20190228,-0.018500
85265,20190329,0.000551
85265,20190430,-0.017571
85265,20190531,-0.026489
85265,20190628,-0.055581
85265,20190731,0.008834
85265,20190830,-0.010607
85265,20190930,0.029668
85265,20191031,0.022630
85265,20191129,0.020694
85265,20191231,0.087132
85265,20200131,0.001741
85265,20200228,-0.147762
85265,20200331,-0.446775
85265,20200430,0.237703
85265,20200529,-0.200471
85265,20200630,0.177232
85265,20200731,-0.050619
85265,20200831,0.011935
85265,20200930,-0.002032
85265,20201030,-0.070412
85265,20201130,0.359379
85265,20201231,0.063558
85265,20210129,0.105429
85265,20210226,0.028057
85265,20210331,0.017711
85265,20210430,0.061770
85265,20210528,0.074494
85265,20210630,0.013675
85265,20210730,-0.065459
85265,20210831,-0.054750
85265,20210930,0.015173
85265,20211029,-0.006588
85265,20211130,-0.004805
85265,20211231,0.072303
85269,20170131,-0.037471
85269,20170228,0.043948
85269,20170331,-0.024430
85269,20170428,-0.025343
85269,20170531,-0.037765
85269,20170630,0.097446
85269,20170731,0.022384
85269,20170831,-0.002465
85269,20170929,0.129662
85269,20171031,0.025478
85269,20171130,0.094182
85269,20171229,0.073464
85269,20180131,0.044174
85269,20180228,-0.049495
85269,20180329,0.025990
85269,20180430,0.195753
85269,20180531,0.099793
85269,20180629,-0.085561
85269,20180731,0.067852
85269,20180831,0.002788
85269,20180928,-0.035036
85269,20181031,-0.199209
85269,20181130,-0.114063
85269,20181231,-0.061702
85269,20190131,0.171402
85269,20190228,-0.061034
85269,20190329,0.040093
85269,20190430,0.068726
85269,20190531,-0.213545
85269,20190628,0.216051
85269,20190731,-0.004205
85269,20190830,-0.106393
85269,20190930,0.132306
85269,20191031,0.137729
85269,20191129,-0.006084
85269,20191231,-0.019269
85269,20200131,-0.099733
85269,20200228,-0.202586
85269,20200331,-0.315321
85269,20200430,0.396605
85269,20200529,0.067403
85269,20200630,-0.117347
85269,20200731,-0.044033
85269,20200831,-0.047306
85269,20200930,-0.176269
85269,20201030,-0.108726
85269,20201130,0.418026
85269,20201231,0.052074
85269,20210129,-0.002475
85269,20210226,0.381535
85269,20210331,-0.069888
85269,20210430,0.032961
85269,20210528,0.100325
85269,20210630,-0.028856
85269,20210730,-0.142290
85269,20210831,0.004778
85269,20210930,0.064244
85269,20211029,0.095791
85269,20211130,-0.121686
85269,20211231,0.122050
85299,20170131,-0.058066
85299,20170228,0.021837
85299,20170331,-0.050011
85299,20170428,0.064007
85299,20170531,-0.070740
85299,20170630,0.081310
85299,20170731,0.007411
85299,20170831,-0.055217
85299,20170929,0.121031
85299,20171031,-0.004516
85299,20171130,0.049710
85299,20171229,-0.043212
85299,20180131,-0.004125
85299,20180228,-0.057416
85299,20180329,0.020305
85299,20180430,0.033528
85299,20180531,0.026726
85299,20180629,-0.012298
85299,20180731,0.011621
85299,20180831,0.016086
85299,20180928,-0.056627
85299,20181031,-0.068632
85299,20181130,0.075994
85299,20181231,-0.132613
85299,20190131,0.127739
85299,20190228,0.073062
85299,20190329,-0.064156
85299,20190430,0.062583
85299,20190531,-0.079581
85299,20190628,0.065529
85299,20190731,-0.011531
85299,20190830,-0.079583
85299,20190930,0.038979
85299,20191031,0.065257
85299,20191129,0.012245
85299,20191231,0.038413
85299,20200131,-0.024320
85299,20200228,-0.138491
85299,20200331,-0.100807
85299,20200430,0.160000
85299,20200529,0.008505
85299,20200630,0.091356
