,Ticker,book/price,e/price,sale/price,ebit/price,price/cashflow,totaldebt/totalassets,totaldebt/equity,roa,totaldebt/totalliabilies,totaldebt/capital
1138,SMBC,0.6100709284433465,0.10155543623473426,0.27878667729576256,0.14946601062457562,8.97519125999768,0.3300241966272752,8.528266936698856,0.025712730464020023,0.8950491199875579,0.4708350891447521
1139,AEO,0.3255102467063417,-0.06268797777532446,1.1260414203337885,0.002540481567287512,16.48580948947644,0.5248203246413334,2.1608692651369097,0.002469135083611709,0.6836313317258675,0.6239029862033328
1140,ADC,0.6374586742221822,0.024036851066158677,0.06670529400867044,0.034433168066917645,20.652000893165255,0.3274851317395032,0.5288927862615856,0.0335108379603536,0.34582408790209734,0.3454962749431265
1141,IR,0.3567824826574789,0.022295189301208898,0.20421997040986437,0.024875485876335472,40.99050844841592,0.23336302748358573,0.675809587291007,0.041413441552014256,0.4014187205120591,0.28206252990907643
1142,NKTR,0.27118785523095545,-0.20906042683915127,0.04067051567166387,-0.17803722072748945,-6.072002811030872,0.30308569096186944,0.6441145652442649,-0.3993084428865662,0.3917698795817001,0.3325803055066633
1143,ABCB,0.857820530651427,0.10899344356924195,0.3090275406550897,0.18455200977324868,340.56429784356453,0.3300241966272752,7.04271535245315,0.026749744879365146,0.8756638826344905,0.4708350891447521
1144,PENN,0.4613825653760088,0.047679219919013874,0.6690727034738045,0.12676689934741617,9.84895407878585,0.6878278341166779,3.1175264776221385,0.06631065486809586,0.7571671576152347,0.7402580834465559
1145,SSD,0.19699849032514238,0.04433255525065347,0.2617583593501421,0.06114101395550478,39.72496242440266,0.03090036216625958,0.2534860700778211,0.2475997641708077,0.20222487997978608,0.037288857738047805
1146,ESS,0.26079209683939486,0.021257834741352358,0.07183879688325613,0.025996828906142556,25.387544382325945,0.4891634962120341,1.132323745833683,0.04596652082998503,0.5221391992366751,0.5147543396497709
1147,HIW,0.5234610580544249,0.06697990577384096,0.1649785097913093,0.05032734615086465,11.282326887914358,0.49563926282383325,1.2449391274299173,0.04133174648270156,0.5414953948438124,0.5355159451001744
1148,IMAX,0.34029749747741606,-0.021339133913085496,0.24358379099686375,0.0013981438002079842,172.52883099752677,0.2698361839893031,1.271824265690864,0.0016563883036115608,0.5127387922064836,0.40095219669759347
1149,FR,0.2516490559153165,0.031071517380934235,0.054591196578068525,0.020553978954787527,32.678460068566295,0.39066133409649645,0.8796771659713908,0.04289585934572484,0.4619958660935925,0.4265563470365447
1150,FDP,1.3731621204433004,0.06095154504547747,3.2395746191671275,0.08365599557491783,10.214147859922178,0.20658603337159,0.8459191033679188,0.03231217445042818,0.44866248786086343,0.28031785329233716
1151,GBX,0.879632386484217,0.021845050434676952,1.1757469317934863,0.02676669449141037,-36.68595508945096,0.25631350518540885,1.4410520987223836,0.011736330422205888,0.555799919071994,0.39923980922647784
1152,MATW,0.5515990443368135,0.0025216530709704964,1.4480267804755422,0.06572589076528185,7.088003267592484,0.41638805203343576,2.1925683530542863,0.0373253388895505,0.686821568857101,0.5706777115239219
1153,AIV,0.4327919602900569,-0.005109826866269588,0.1759665285070929,0.015602696383874954,91.89535674559035,0.663870151649418,3.6719986415350654,0.007413825473963487,0.7551346472475875,0.7634930819488097
1154,GEO,1.0285105018936676,0.08156558985260765,2.377507670677008,0.31137535916995224,3.3582190811470625,0.6749571561561137,3.6492028874905116,0.06513454377477185,0.7851160838963566,0.7582898444005312
1155,MLR,0.7570591880825153,0.042649780624536573,1.8825096280141498,0.06197140378781479,24.962496725176837,0.002839258329212687,0.5209436604097929,0.053820579837619946,0.3425134500178878,0.004299783975540234
1156,ADTN,0.31881024646286654,-0.007709076057280141,0.5026335444763114,-0.012756802290964207,340.56429784356453,0.00878532627320449,0.5934298883792306,-0.025111727769117617,0.3724229680308321,0.01380554044313603
1157,AMED,0.17697145437449557,0.03972699434368411,0.41947348583397615,0.04996542851577022,27.860846087467507,0.29381874108762235,0.9455565087705924,0.14160394794094458,0.474238112880782,0.36941480592269405
1158,DAR,0.2944868707374323,0.05842364033063037,0.4255677971756646,0.04793516644493147,15.816242696118795,0.2644171701125319,0.8491243416561007,0.0870692342405793,0.45420061013465224,0.3308018665980803
1159,SIRI,-0.10420615749222424,0.052162625121821966,0.34521018878185983,0.08078458304635289,12.607832832832832,0.8996496009343975,-4.913904761904762,0.1980728051391863,1.2554993186684835,1.3966455122393473
1160,O,0.5918614082057344,0.008492066896918475,0.04941164084647116,0.02183238636583105,32.013915242072045,0.3487515804693559,0.7188124461781851,0.021422914103834755,0.4174581550874225,0.37519838842187236
1161,AZPN,0.07747107294606655,0.03094007488085764,0.06863020846797331,0.03511143121135816,37.431849754104896,0.2266932599724897,0.8157818164561784,0.24960041265474553,0.44927303988995876,0.2915968148454178
1162,NWBI,0.8832820757076069,0.08607807276681945,0.29900839452388106,0.15511489258254366,8.725997138101217,0.3300241966272752,8.157472573064297,0.01917690215390013,0.8907995637419226,0.4708350891447521
1163,COF,1.0163572022524907,0.2063390475988196,0.5334672083723154,0.27563499409266046,4.877888083671811,0.10118622233631913,6.084844909796982,0.03827874027767177,0.8588536499059857,0.4175510593624738
1164,HAFC,0.8935878585034207,0.13704420168186734,0.35671184800086037,0.21095976966541308,7.682123569012793,0.3300241966272752,9.659629757995203,0.02214727319198546,0.9061881113413011,0.4708350891447521
